Epoch	d_clean_loss	d_noisy_loss	g_loss	g_conditional_loss	time
60	0.21980877220630646	0.11066964268684387	0.867497444152832	0.6197961568832397 16:06:25.583867
61	0.18449601531028748	0.1765793412923813	0.8014334440231323	0.5634963512420654 16:07:53.710999
62	0.22184544801712036	0.21078504621982574	0.6491124629974365	0.4946119487285614 16:09:19.900207
63	0.18914254009723663	0.125692680478096	0.8765459060668945	0.6104152798652649 16:10:46.128747
64	0.1839650571346283	0.09663815051317215	0.8946933746337891	0.602154552936554 16:12:12.299923
65	0.19252562522888184	0.11596101522445679	0.9070841073989868	0.6180715560913086 16:13:38.517758
66	0.18818216025829315	0.3210071921348572	0.7114421129226685	0.5876051783561707 16:15:04.721693
67	0.18260769546031952	0.306790292263031	0.6492514610290527	0.5208464860916138 16:16:30.940249
68	0.1821102499961853	0.104744553565979	0.8852192163467407	0.6005418300628662 16:17:57.048549
69	0.22337301075458527	0.17375509440898895	0.718552827835083	0.5362743735313416 16:19:24.031768
70	0.2342173010110855	0.10144272446632385	0.8436566591262817	0.5797593593597412 16:20:50.227521
71	0.17774590849876404	0.3818519413471222	0.5608077645301819	0.47610607743263245 16:22:16.464536
72	0.21872910857200623	0.3159669041633606	0.6360830068588257	0.5254541635513306 16:23:42.726214
73	0.19969618320465088	0.1047917827963829	0.7789982557296753	0.49864789843559265 16:25:08.822796
74	0.20685841143131256	0.17741794884204865	0.7129026055335999	0.5128604173660278 16:26:34.891086
75	0.17675969004631042	0.2893921136856079	0.580817461013794	0.44447189569473267 16:28:01.056204
76	0.2163098305463791	0.3350776433944702	0.5878639221191406	0.49331992864608765 16:29:27.236772
77	0.14918875694274902	0.3755955100059509	0.5962649583816528	0.4982669949531555 16:30:53.355659
78	0.1657314896583557	0.3208630084991455	0.6338497400283813	0.49285218119621277 16:32:19.536209
79	0.17539483308792114	0.36511585116386414	0.593376874923706	0.5044179558753967 16:33:45.705695
80	0.21544958651065826	0.3371575176715851	0.5647753477096558	0.46220993995666504 16:35:11.866523
81	0.23375999927520752	0.2902122437953949	0.5147699117660522	0.3951265513896942 16:36:40.739143
82	0.24942775070667267	0.2579827308654785	0.598996102809906	0.47616198658943176 16:38:06.913460
83	0.19209781289100647	0.09641249477863312	0.8750811219215393	0.5591316223144531 16:39:33.003653
84	0.2239026129245758	0.15484607219696045	0.7589653730392456	0.5184115767478943 16:40:59.131065
85	0.21885427832603455	0.2536935806274414	0.6696542501449585	0.5347707271575928 16:42:25.294413
86	0.23522350192070007	0.2786020040512085	0.5168540477752686	0.40367254614830017 16:43:51.421726
87	0.13772514462471008	0.00535594904795289	1.0362099409103394	0.6172068119049072 16:45:17.548960
88	0.20611058175563812	0.33354178071022034	0.6464470028877258	0.5479535460472107 16:46:43.661534
89	0.2776528596878052	0.24030281603336334	0.5350127816200256	0.4021519422531128 16:48:09.781731
90	0.30919215083122253	0.20524077117443085	0.6044410467147827	0.4655866324901581 16:49:35.934528
91	0.2889869511127472	0.21385186910629272	0.5799177289009094	0.43147537112236023 16:51:02.054279
92	0.26768866181373596	0.2380942404270172	0.610166072845459	0.4796496033668518 16:52:28.130652
93	0.25378599762916565	0.23998521268367767	0.6389963030815125	0.5062662363052368 16:53:54.278945
94	0.19492201507091522	0.04633527994155884	1.0494537353515625	0.6370892524719238 16:55:20.381987
95	0.07061637192964554	0.6296527981758118	0.4425666928291321	0.4148705005645752 16:56:46.408157
96	0.2779950499534607	0.2284155935049057	0.5824639797210693	0.4443036913871765 16:58:12.489686
97	0.2763294577598572	0.22853907942771912	0.5649067163467407	0.4285711646080017 16:59:38.613001
98	0.25305917859077454	0.24498091638088226	0.5528605580329895	0.4270692467689514 17:01:04.696855
99	0.25698399543762207	0.24158918857574463	0.52559894323349	0.39628520607948303 17:02:30.737975
100	0.2338450849056244	0.00876761507242918	1.0147799253463745	0.5829664468765259 17:03:56.881578
